"id","claim_number"
"10306","21LA00122223"
"10309","21LA00122343"
"10310","770100008443"
"10314","M1591"
"10317","LA-005-260"
"10318","22064328-SYS"
"10321","949212-211940-061503"
"10325","949209-211940-061401"
"10327","LVH10184240317"
"10330","949242-211940-063302"
"10335","947616-211940-052315"
"10337","770100011825"
"10342","170100033658"
"10344","949257-211940-064100"
"10346","170100033444"
"10349",
"10350","HO0521370146"
"10353","HO0121370175"
"10355","HO0521370202"
"10361","947729-211940-052400"
"10366","949277-211940-065100"
"10368","FPI222640"
"10374","3300382753"
"10376","CVH210637202"
"10380","3300382758"
"10382","949370-211940-073502"
"10383","LVH10166910017"
"10394","949404-211940-075602"
"10397","949406-211940-075700"
"10401","949409-211940-075803"
"10411","948360-211940-075610"
"10420","17-X-4CK217"
"10425","0639006971"
"10430","HO0121370232"
"10433","HO0521370262"
"10434","949491-211940-085107"
"10441","949483-211940-084501"
"10446","HO0521370255"
"10449","HO0121370318"
"10454","HO0121369675"
"10459","HO0121370368"
"10462","HO0121370414"
"10465","HO0521369909"
"10470","HO0121370425"
"10475","21LA00122293"
"10476","HO0121370462"
"10481","949534-211940-094700"
"10486","HO0121370496"
"10511","DF0521370522"
"10516","HO0121370527"
"10521","HO0521370427"
"10526","HO0521370397"
"10531","HO0521370541"
"10536","HO0521370394"
"10543","HO0121370595"
"10548","17-X-4CK661"
"10551","949447-211940-081800"
"10558","949515-211940-091200"
"10563","949552-211940-101700"
"10564","21LA00122248"
"10565","0638908491"
"10566","21LA00122339"
"10567","949049-211940-045201"
"10571","21LA00122350"
"10575","21LA00122055"
"10579","21LA00122150"
"10583","21LA00122055"
"10593","21LA00122163"
"10600","3300382733"
"10607","770100011634"
"10611","3300382734"
"10618","949055-211940-045600"
"10625","3300382735"
"10629","770100011746"
"10636","770100011907"
"10637","3300382744"
"10644","170100033706"
"10645","XLA202100002610"
"10652","770100011890"
"10653","3300382772"
"10660","170100033487"
"10670","170100034068"
"10680","HO0121370372"
"10687","949555-211940-101900"
"10694","3300382768"
"10701","949561-211940-103100"
"10705","HO0121370475"
"10715","HO0521370630"
"10722","HO0121370605"
"10745","HO0121370406"
"10749","HO0521369138"
"10753","HO0521370653"
"10760","0638909705"
"10761","HO0521369237"
"10771","HO0521370652"
"10778","47477"
"10779","HO0121370666"
"10789","WO0521370688"
"10797","HO0521370746"
"10807","HO0121370770"
"10811","HO0521370764"
"10818","HO0121370807"
"10822","HO0121370937"
"10829","HO0121370961"
"10833","HO0121370965"
"10840","HO0521371026"
"10844","HO0121371048"
"10848","HO0121371073"
"10855","HO0121371102"
"10859","HO0121371140"
"10863","WO0521371264"
"10867","HO0121369746"
"10874","HO0121371407"
"10881","HO0521371510"
"10885","HO0521371594"
"10889","HO0121371768"
"10893","HO0121371864"
"10900","HO0121371881"
"10904","HO0121372025"
"10911","HO0121372103"
"10915","HO0521370959"
"10916","HO0121372162"
"10920","HO0121372259"
"10924","WO0521370648"
"10929","HO0521371370"
"10933","WO0521370657"
"10934","HO0521370820"
"10947","WO0521369156"
"10948","WO0521372504"
"10955","HO0121370849"
"10959","HO0521370856"
"10966","HO0121370909"
"10970","HO0521370681"
"10974","WO0521370689"
"10982","WO0521369755"
"10989","WO0521370696"
"10999","WO0521369199"
"11009","WO0521370702"
"11016","HO0521370990"
"11023","MH0521370684"
"11042","HO0521370720"
"11043","LHV101931903"
"11047","WO0521370732"
"11051","170100034137"
"11055","HO0521371033"
"11059","WO0521370748"
"11060","770100012089"
"11067","770100012091"
"11086","LA-005-280"
"11093","HO0521370755"
"11115","35-3521000558"
"11122","MH0521369488"
"11129","WO0521370749"
"11133","HO0521370811"
"11140","HO0521370831"
"11144","17-T-4CL027"
"11148","HO0521370919"
"11155","WO0521370906"
"11162","820950N"
"11166","949568-211940-105700"
"11170","949581-211940-115200"
"11177","DF0521371018"
"11184","21LA00122367"
"11191","21LA00122474"
"11201","21LA00122302"
"11208","949041-211940"
"11221","220186"
"11231","21LA00122362"
"11232","948551-211940-014400"
"11239","948591-211940-015800"
"11246","949065-211940-050005"
"11247","947721-211940-021003"
"11254","21LA00122621"
"11262","21LA00122287"
"11266","948985-211940-042802"
"11270","21LA00122469"
"11274","948914-211940-035701"
"11278","949612-211940-074001"
"11282","948878-211940-034202"
"11289","210408001"
"11296","949217-211940-061900"
"11303","LA-005-312"
"11307","21LA00122294"
"11314","949261-211940-064201"
"11318","949243-211940-063401"
"11325","21LA00122390"
"11332","949434-211940-081102"
"11339","21LA00123353"
"11346","21LA00123101"
"11350","21LA00123407"
"11354","21 0004568"
"11358","XLA202100003156"
"11362","21LA00122983"
"11369","21LA00123405"
"11379","21LA00123414"
"11386","949539-211940-095300"
"11393","949624-211940-080400"
"11403","949649-211940-082500"
"11518","3300382771"
"11534","949664-211940-083202"
"11541","SWYCBHO22232"
"11548","21LA00123438"
"11558","22064598-SYS"
"11562","21LA00123462"
"11569","949695-211940-085100"
"11573","949700-211940-085500"
"11583","949680-211940-084400"
"11597","21LA00122796"
"11616","949703-211940-085600"
"11626","949117-211940-052300"
"11636","0638907501"
"11637","21LA00122889"
"11644","210407850"
"11648","3300382777"
"11655","21LA00123010"
"11659","LA202100003175"
"11669","21LA00122674"
"11679","0638904250"
"11680","21LA00123199"
"11690","21LA00122553"
"11694","21LA00123270"
"11698","0638909969"
"11714","21LA00122890"
"11751","3300382776"
"11764","21LA00123403"
"11792","1824C2375"
"11802","0639001932"
"11812","949723-211940-090501"
"11819","21LA00122851"
"11823","21-3857"
"11830","21-3825"
"11834","0639160316"
"11844","21LA00123362"
"11848","949481-211940-084400"
"11852","949493-211940-085100"
"11859","21LA00123274"
"11860","0638932723"
"11867","21LA00122634"
"11868","21LA00123292"
"11878","949668-211940-083500"
"11882","21LA00123059"
"11886","21LA00122865"
"11893","949743-211940-091101"
"11897","HO0521371232"
"11907","210407400"
"11920","XLA202100002341"
"11927","949805-211940-093600"
"11958","21LA00122696"
"11971","21LA00122322"
"11978","949163-211940-094806"
"11991","949840-211940-094802"
"12004","M1530"
"12011","21LA00122818"
"12021","3300382787"
"12034","21LA00122413"
"12044","M1350"
"12057","949292-211940-065801"
"12067","0638936922"
"12083","21LA00122466"
"12099","3300382785"
"12112","949867-211940-095802"
"12122","0639067180"
"12129","21LA00122903"
"12139","LA202100003107"
"12149","3300382800"
"12156","21LA00122560"
"12163","21LA00123065"
"12242","947666-211940-091303"
"12249","21LA00122618"
"12256","949780-211940-092600"
"12260","21LA00122906"
"12264","947960-211940-090503"
"12278","949904-211940-101102"
"12279","21LA00122491"
"12298","21LA00123392"
"12308","3300382803"
"12318","21LA00122336"
"12325","21LA00122859"
"12335","948761-211940-025901"
"12345","21LA00123104"
"12355","21LA00122457"
"12362","21LA00122980"
"12372","21LA00122586"
"12385","0639167022"
"12395","948704-211940-024003"
"12405","21LA00122839"
"14239","M1522"
"14252","21LA00123345"
"14259","21LA00123386"
"14323","21LA00122461"
"14333","949334-211940-071901"
"14340",
"14359","948797-211940-031302"
"14375","948805-211940-031701"
"14391","21LA00122409"
"14398","21LA00122514"
"14405","948257-211940-121003"
"14412","949951-211940-102700"
"14419","21LA00122403"
"14448","21LA00122601"
"14458","948388-211940-125202"
"14465","21LA00122422"
"14472","948875-211940-034102"
"14491","21LA00122473"
"14495","21-4048"
"14499","948854-211940-033301"
"14506","21-4069"
"14507","21LA00122468"
"14514","21-4046"
"14518","21LA00122588"
"14525","21LA00123408"
"14532","170100033669"
"14533","130001478"
"14546","21LA00122811"
"14553","1824B195D"
"14554","949958-211940-102901"
"14561","21LA00122238"
"14568","948636-211940-021400"
"14578","948906-211940-035401"
"14582","vcttor1@aol.com"
"14583","949073-211940-050300"
"14599","948972-211940-042300"
"14609","21LA00122247"
"14622","21LA00122593"
"14629","21LA00122584"
"14642","21LA00122572"
"14665","MH0521372668"
"14672","950025-211940-105200"
"14688","WO0521372504"
"14707","948794-211940-031204"
"14711","HO0521372896"
"14727","3300382828"
"14731","HO0521373107"
"14735","21LA00122730"
"14745","HO0121373217"
"14755","21-0003928"
"14762","21LA00122481"
"14769","950034-211940-105402"
"14779","21LA00122285"
"14786","21LA00122702"
"14802","222773"
"14812","948991-211940-043001"
"14819","210408343"
"14829","WO0521371303"
"14839","0638980508"
"14843","LA-005-421"
"14847","M1355"
"14854","3300382825"
"14861","10065661"
"14862","XLA202100002969"
"14866","LA-005-146"
"14873","21LA00122305"
"14880","21LA00122585"
"14887","21LA00123166"
"14894","0639170745"
"14895","770100012009"
"14902","21LA00122303"
"14906","21LA00122446"
"14916","PURE Claim #:  LA-005-422"
"14920","949484-211940-104204"
"14939","21LA00122989"
"14988","222666"
"15007","21-0004053"
"15057","21LA00122991"
"15067","0639163047"
"15086","0639174663"
"15099","21LA00123028"
"15103","FILENO: HO0121373690"
"15107","XLA202100002944"
"15114","950101-211940-110803"
"15115","21-0004096"
"15125","CHO-00117399"
"15126","21LA00123455"
"15133","21LA00122574"
"15140","PURE Claim #:  LA-005-429"
"15144","21LA00123255"
"15151","947411-211940-105600"
"15155","21-0004109"
"15162","21LA00122672"
"15172","21LA00122562"
"15191","WO0521371266"
"15198","950119-211940-111306"
"15208","950126-211940-111600"
"15218","949795-211940-093202"
"15225","WO0521371153"
"15232","21LA00122488"
"15236","21LA00122459"
"15243","WO0521371078"
"15253","3300382848"
"15260","21LA00122557"
"15270","949418-211940"
"15280","3300382866"
"15293","948452-211940-011100"
"15300","950221-211940-113702"
"15307","950212-211940-113400"
"15317","HO0521371279"
"15324","948821-211940-032100"
"15340","950235-211940-114003"
"15353","21LA00122606"
"15372","M1452"
"15382","3300382863"
"15389","3300382864"
"15390",
"15400","21LA00122676"
"15407","3300382868"
"15408","HO0521373995"
"15415","21-4366"
"15422","21LA00123128"
"15429","950275-211940-115001"
"15436","3300382873"
"15446","XLA202100003018"
"15495","947596-211940-111304"
"15535","17-K-4CK326"
"15545","21LA00122392"
"15555","XLA202100003209"
"15565","21LA00122701"
"15575","950350-211940-120400"
"15582","M1601"
"15610","21LA00122548"
"15620","21LA00122933"
"15627","21LA00122272"
"15634","21LA00123187"
"15641","950379-211940-121101"
"15651","M1959"
"15658","949411-211940-075900"
"15671","949423-211940-080504"
"15740","950406-211940-121603"
"15749","21-0003902"
"15754","21LA00122732"
"15763","948071"
"15780","947966-211940-122517"
"15793","21LA00123303"
"15806","949509-211940-090300"
"15819","M1366"
"15820","21-0003912"
"15829","950486-211940-123600"
"15842","21LA00122987"
"15851","21LA00123060"
"15860","21LA00123232"
"15873","3300382887"
"15886","21LA00123302"
"15899","21LA00122308"
"15932","210003895"
"15945","21-0003846"
"15950","770100015827"
"15959","770100012516"
"15972","21-3808"
"15977","NA"
"15986","947385-211940-015806"
"15995","21LA00122314"
"16004","21LA00122990"
"16017","950534-211940-124600"
"16030","950583-211940-125700"
"16039","947480-211940-122103"
"16056","947725-211940-123004"
"16065","21LA00122636"
"16078","950485-211940-123602"
"16083",
"16092","100004"
"16097","21-3856"
"16110","948873-211940"
"16119","21LA00123417"
"16136","21LA00122626"
"16361","21-0004243"
"16374","21-0003848"
"16411","21-4278"
"16496","BSC1210004386"
"16605","0639164482"
"16614","21-3822"
"16643","0638926808"
"16664","3300382906"
"16677","949363-211940-073201"
"16698","949337-211940-072001"
"16711","WO0521371547"
"16720","3300382721"
"16729","948710-211940-024100"
"16750","HO0521371641"
"16755","21-4482"
"16772","HO0521371511"
"16821","3300379851"
"16822","949574-211940-112100"
"16835","21LA00122631"
"16848","21LA00123444"
"16893","01000048843"
"16898","21LA00122345"
"16991","17-X-4CJ904"
"17140","21LA00124613"
"17157","21LA00122801"
"17170","21LA00124823"
"17187","21LA00124822"
"17208","21LA00123945"
"17221","21LA00123756"
"17246","21LA00124542"
"17263","951535-211940"
"17272","21LA00124819"
"17289","951404-211940"
"17306","950572-211940"
"17315","21LA00123829"
"17328","21LA00122829"
"17341","21LA00123643"
"17362","21LA00124803"
"17375","21LA00124795"
"17404","21LA00123170"
"19809","21LA00123518"
"19822","21LA00123711"
"19855","21LA00123733"
"19868","21LA00123378"
"19877","21LA00123620"
"19886","21LA00122866"
"19899","21LA00122888"
"19908","21LA00123563"
"19913","SWYCBHO22275"
"19921","21LA00122824"
"19931","949617-211940-074800"
"19941","949717-211940"
"19954","950391-211940-053304"
"19973","951804-211940-074501"
"19983","21LA00122787"
"19990","21LA00122610"
"20043",
"20134","21FLHOV0000358"
"20207","WO0521375059"
"20217","WO0521375039"
"20224","WO0521375002"
"20285","WO0521375212"
"20295","WO0521375136"
"20305","WO0521375106"
"20309","WO0521375019"
"20316","WO0521374998"
"20335","WO0521374997"
"20342","WO0521374984"
"20349","WO0521374972"
"20356","WO0521374922"
"20363","WO0521374908"
"20370","WO0521374891"
"20380","WO0521374873"
"20393",
"20400","WO0521374866"
"20407","WO0521374860"
"20414","WO0521374818"
"20421","WO0521374782"
"20467","HO0521375079"
"20510","21-4279"
"20514","21-4279"
"20527","HO0521374178"
"20534","21-0004333"
"20541","HO0121374408"
"20555","HO0521375274"
"20568","WO0521374745"
"20575","HO0121370520"
"20579","WO0521374731"
"20584","WO0521374677"
"20591","WO0521374666"
"20598","HO0121374720"
"20599","WO0521374650"
"20609","WO0521374619"
"20610","HO0521374869"
"20623","HO0521374951"
"20630","WO0521374579"
"20637","HO0521375077"
"20638","WO0521374568"
"20651","MH0521375086"
"20661","MH0521374967"
"20668","MH0521374742"
"20675","MH0521374580"
"20685","HO0521375258"
"20689","HO0521375256"
"20702","HO0521375243"
"20709","HO0521375203"
"20716","HO0521375189"
"20723","HO0521375176"
"20730","HO0521375137"
"20737","HO0521375121"
"20744","HO0521375054"
"20751","HO0521374989"
"20758","HO0521374948"
"20762","222620"
"20766","HO0521374841"
"20770","3300382439"
"20780","HO0521374837"
"20787","HO0521374820"
"20794","HO0521374780"
"20801","HO0521374772"
"20808","HO0521374728"
"20812","HO0521374687"
"20867","222773"
"20946","3300382890"
"20953","3300382880"
"20993","17-T-4CL027"
"21108","947594-211940-052200"
"21154","220186"
"21161","947629-211940-081400"
"21192","947906-211940-102402"
"21301","947996-211940-105500"
"21335","21-4090"
"21351","947988-211940-105101"
"21400","3300382631"
"21707","47477"
"21798",
"21884","HO0121372356"
"21888","WO0521370939"
"21892","HO0521372781"
"21893","HO0121370933"
"21897","HO0121373606"
"21901","HO0521376866"
"21906","HO0121375390"
"21911","DF0521375173"
"21912","WO0521371491"
"21925","WSLA21090081"
"21938","HO0521375202"
"21979","FPI222627"
"22008","SDA21011590"
"22077","HO0121377388"
"22082","HO0521377450"
"22095","HO0121377490"
"22128","H66093"
"22157",
"22166","0638951855"
"22175","12345"
"22180","949743-211940-091101"
"22189","12345"
"22198","12345"
"23279","949233-211940-062701"
"23305","HO0521375191"
"23306","HO0521375135"
"23312","HO0521374969"
"23313","HO0521374921"
"23339","948592-211940-015802"
"23345",
"23351",
"23382","0639166628"
"23388","21LA00122314"
"23429","FL202100000360"
"23450","18-23Z519H"
"23496","HO0121377799"
"23512","21LA00121926"
"23513","HO0121378519"
"23519","HO0121378522"
"23540","17-X-4CK928"
"23546","WO0521378411"
"23592","219760"
"23764","HO0521378840"
"23790","21-3856"
"26497","LA-005-193"
"26528","0639437250"
"26697","WO0521379689"
"26758","21LA00122610"
"26795","21LA00122240"
"26844","WO0521379748"
"26845","HO0521379731"
"26852","0640235925"
"26919","948068-211940-111500"
"27456","H48033"
"27457","HP214869"
"27458","WO0521379849"
"27459","HO0521370720"
"27460","not avil yet"
"27461","SWYCBHO22514"
"27462","HO0521378263"
"27463","HO0121378344"
"27464","HO0521376092"
"27465","21LA00126886"
"27466","953773-211940-043809"
"27467","21LA00126515"
"27468","21LA00126675"
"27469","222284"
"27470","21LA00126497"
"27471","21LA00124920"
"27472","XLA202100005711"
"27473","XLA202100006305"
"27474","XLA202100006737"
"27475","XLA202100006296"
"27476","XLA202100006730"
"27477","21LA00125738"
"27478",
"27479","HO0521380026"
"27480","21LA00127487"
"27481","21LA00127718"
"27482","21LA00127827"
"27483","21LA00125863"
"27484","21LA00126059"
"27485","21LA00126478"
"27486","XLA202100006292"
"27487","XLA202100006809"
"27488","XLA202100007096"
"27489","XLA202100006945"
"27490","XLA202100008497"
"27491","21LA00126836"
"27492","XLA202100008340"
"27494","21LA00123828"
"27495","21LA00124909"
"27496","21LA00126623"
"27497","952232-211940"
"27498","21LA00127395"
"27499","21LA00126015"
"27500","21LA00127282"
"27501","XLA202100008320"
"27502","21LA00127497"
"27503","XLA202100003397"
"27504","21LA00127635"
"27505","21LA00127228"
"27506","21LA00127833"
"27507","21LA00126641"
"27508","XLA202100008497"
"27509","21LA00126032"
"27510","21LA00127218"
"27511","21LA00121934"
"27512","21LA00129967"
"27513","21LA00127771"
"27514","XLA202100007027"
"27515","21LA00126911"
"27516","21LA00127902"
"27517","21LA00127170"
"27518","21LA00126941"
"27519","21LA00126677"
"27520","21LA00126037"
"27521","21LA00122305"
"27522","21LA00125872"
"27523","21LA00126477"
"27524","21LA00125293"
"27525",
"27526","21LA00127438"
"27527","21LA00125552"
"27528","21LA00125950"
"27530","21LA00126073"
"27531","21LA00127858"
"27532","21LA00126169"
"27533","954728-211940-094500"
"27534","21LA00128030"
"27535","21LA00128021"
"27536","XLA202100007787"
"27537","21LA00125977"
"27538","XLA202100008967"
"27539","21LA00125242"
"27540","953963-211940-055502"
"27541","21LA00126761"
"27542","21LA00127328"
"27543","21LA00127071"
"27544","21LA00125989"
"27545","21LA00126056"
"27546","21LA00126202"
"27547","21LA00127605"
"27548","21LA00127897"
"27549","21LA00126318"
"27550","21LA00123051"
"27551","21LA00127294"
"27552","21LA00127904"
"27553","21LA00125930"
"27554","21LA00126723"
"27555","21LA00127311"
"27556",
"27557","21LA00127341"
"27558","21LA00127619"
"27559","21LA00125060"
"27560","21LA00126382"
"27561","21LA00126394"
"27562","21LA00126458"
"27563","21LA00126780"
