"id","payment_info"
"8335","LESS PREFERRED FEE: $19.57  CK#3565"
"8336","PREFFERRED REPAIR: $160.87  CK#3399"
"8338","EDISON CK#00130785"
"8339","Preferred ACH"
"8340","PREFERRED ACH"
"8341","LESS TRADES PLUS FEE: $102.56"
"8343","LESS TRADESPLUS FEE: $81.18"
"8344","UPC CK# 5217570"
"8345","LESS ALACRITY FEE: $369.11"
"8347","ACH ALACRITY"
"8349","VIA CC QB"
"8351","LESS ALACRITY FEE: $62.93"
"8352","LESS TRADES PLUS FEE: $44.55"
"8353","LESS PREFERRED FEE: $15.00 CK#3565"
"8354","LESS PREFERRED FEE: $148.50 CK#3488"
"8355","PAUL DAVIS CK#22439"
"8356","LESS TRADESPLUS FEE: $108.23"
"8357","DENIED CLAIM RECD PARTIAL PYMNT OF $1407.55 LESS ALACRITY FEE: $92.45
SEEKING RB $1333.00
RECD RB LESS ALACRITY FEE: $73.32"
"8358","Received overpymt on J10446 ACH 11/05. Applied credit to this job."
"8361","EDISON CK#00130353"
"8362","LESS PREFERRED FEE: $36.00 CK#3399"
"8363","LESS TRADES PLUS FEE: $46.95"
"8365","PREFERRED CK#4294"
"8366","FIRESERVICE CK#24223"
"8367","LESS ALACRITY FEE: $165.77"
"8368","paid on 12/02/2021 via ach.."
"8369","FRONTLINE CK#278014"
"8372","SERVPRO CK#7296"
"8374","ACH"
"8375","Received pymt directly from the insured. Sent photos and paid invoice for her to seek reimburse from the insurance."
"8376","LESS TRADES PLUS FEE: $29.70"
"8378","DKI CK#1774"
"8379","FRONTLINE CK#278488"
"8380","LESS TRADESPLUS FEE: $29.70"
"8381","PREFERRED CK#4367"
"8382","SERVPRO CK#5006"
"8383","LESS TRADESPLUS FEE: $29.70"
"8385","DKI CK#1774"
"8386","LESS TRADESPLUS FEE: $383.76"
"8389","LESS TRADES PLUS FEE: $87.04"
"8391","EDISON CK#00130354"
"8393","ASI CK# 13246378"
"8394","FedNat CK#1259563"
"8397","LESS PREFERRED FEE: $109.71 CK#3488"
"8398","GEO CK#0433"
"8399","RR CK#88000"
"8400","LESS TRADESPLUS FEE: $14.85"
"8401","RR CK#88000"
"8402","LESS TRADESPLUS FEE: $42.05"
"8404","FIRESERVICE CK#24105"
"8405","LESS PREFERRED FEE: $101.47 CK#3565"
"8406","LESS ALACRITY FEE: $24.00"
"8407","LESS ALACRITY FEE: $241.58"
"8408","PRN CK#4450"
"8410","RECD CK#0008541128 DIRECTLY FROM TOWER HILL"
"8411","LESS TRADESPLUS FEE: $29.70"
"8412","AAA CK#839282"
"8413","Alacrity ACH"
"8414","VIA QB CC"
"8417","LESS TRADESPLUS FEE: $191.55"
"8420","ACH"
"8421","RR CK #87608"
"8422","LESS TRADES PLUS FEE: $29.70"
"8424","SEDGWICK ACH LESS FEES
INV #7908 FEE $105.02
INV #7909 FEE $75.28"
"8427","Frontline CK#134151"
"8428","VIA QB"
"8431","LESS ALACRITY FEE: $41.25"
"8434","LESS TRADESPLUS FEE: $29.70"
"8435","LESS TRADESPLUS FEE: $105.37"
"8437","UPC CK#5223878"
"8440","LESS PREFERRED FEE: $59.40 CK#3565"
"8442","LESS ALACRITY FEE: $46.63"
"8443","LESS ALACRITY FEE: $127.93"
"8444","DKI CK#1849"
"8445","LESS PREFERRED FEE: $86.83 CK#730"
"8449","FedNat CK# 262583"
"8450","SAFEPOINT CK#4019493"
"8451","FRONTLINE CK#279135"
"8453","LESS PREFERRED FEE: $64.87 CK#3565"
"8457","LESS PREFERRED FEE: $326.16 CK# 3818"
"8458","ACH ALACRITY LESS FEE: $33.00"
"8462","ALL CLAIMS CK#007190"
"8463","LESS ALACRITY FEES: $40.24"
"8466","Spreadsheet from SECC 9/28 showing credit $450 for J3942 Blanche Prager (paid twice) applied credit to this job instead."
"8468","DENIED CLAIM...RECD FUNDS FOR $1500.00 LESS FEE: $92.45 EMAILED FOR REMAINING BALANCE..
PER EMAIL W/ROBIN..MICHELLE & I AGREED TO REDUCE INV $665.00
ACH ALACRITY LESS FEE: $36.58"
"8469","RECD CK#0000668587 DIRECTLY FROM AMERICAN INTEGRITY"
"8471","LESS TRADES PLUS FEE: $44.55"
"8472","ACH LESS SEDGWICK FEE: $48.00"
"8474","DENIED CLAIM..RECD  PARTIAL PAYMENT $1500.00 LESS ALACRITY FEE: $92.45
FINAL SETTLEMENT W/ROBIN $2000.00"
"8475","PERSONAL CK#4959"
"8476","LESS PREFERRED FEE: $188.45 CK#3565"
"8479","DKI CK#1774"
"8480","ACH ALACRITY"
"8481","MOODY ACCTG CK#14168"
"8482","SERVPRO CK#5218"
"8483","PRN CK#4450"
"8484","ASI CK#1830913"
"8489","SAFEPOINT CK#4019811"
"8490","AMICA CK#1575958"
"8491","UPC CK#5221524"
"8492","DKI CK#1774"
"8493","per qb"
"8495","LESS ALACRITY FEE: $72.32"
"8496","ASI CK#13247363"
"8497","ACH ALACRITY LESS FEE: $21.12"
"8499","LESS TRADESPLUS FEE: $121.60"
"8500","DENIED CLAIM..LARGER FEE ASSESSED-ALACRITY: $105.00"
"8501","RECD CK#0141085371 DIRECTLY FROM TOWER HILL"
"8502","ACH ALACRITY LESS FEE: $119.10"
"8504","LESS ALACRITY  FEE: $468.41"
"8505","LESS PREFERRED FEE: $155.52 CK# 3818"
"8506","SETTLEMENT BASED ON TH PRICE LIST: $1258.25 
RECD ALACRITY PAS FOR $1079.74 LESS FEE $126.09"
"8507","RECD ACH FROM ALACRITY..NO FEE CHARGED"
"8508","Preferred ACH"
"8509","FedNat CK#1259845"
"8511","LESS ALACRITY FEE: $165.77"
"8513","LESS ALACRITY FEE: $35.75"
"8514","FL PENN CK#531579"
"8515","FL PENN CK#00131906"
"8516","PRN ACH"
"8519","LIGHTNING CK#3815"
"8520","SERVPRO CK#5218"
"8521","LESS ALACRITY FEE: $33.00"
"8522","LESS PREFERRED FEE: $110.88 CK#3649"
"8523","LESS PREFERRED FEE: $67.20 CK#3649"
"8524","FRONTLINE CK#280710"
"8526","AAA CK#859790"
"8527","ACH ALACRITY"
"8530","LESS PREFERRED FEE: $15.00 CK#3730"
"8531","ACH ALACRITY"
"8532","Preferred ACH"
"8533","LESS TRADESPLUS FEE:$76.30"
"8535","Preferred ACH 01/20"
"8536","Preferred ACH"
"8541","LESS TRADESPLUS FEE: $50.46"
"8545","LESS ALACRITY FEE: $32.41"
"8546","LESS ALACRITY FEE: $247.10"
"8549","LESS TRADESPLUS FEE: $156.95"
"8550","PRN CK#4450"
"8551","AAA CK#841245"
"8553","FRONTLINE CK#281451"
"8554","Frontline CK # 134152"
"8555","LESS PREFERRED FEE: $130.14 CK#3649"
"8556","Alacrity ACH"
"8558","LESS ALACRITY FEE: $90.67"
"8561","LESS PREFERRED FEE: $23.50 CK#3649"
"8562","PREFERRED CK#4180"
"8563","LESS PREFERRED FEE: $14.00 CK# 3818"
"8565","LESS ALACRITY FEE: $135.52 FOR $1987.27 FUNDS"
"8566","Alacrity ACH, Fees deducted only $100.35"
"8567","PAS Alacrity ACH"
"8568","QB cc"
"8569","LESS TRADESPLUS FEE: $44.55"
"8573","RECD PARTIAL PYMNT FROM PREFERRED $10036.78 LESS FEE: $662.21 CK#3649
HO IS RESPONSIBLE FOR RB OF $1000 AS IT'S HIS DEDUCTIBLE. EMAILED FOR RB PAYMENT & CC THE ADJUSTER.."
"8574","LESS ALACRITY FEE: $90.30"
"8576","LESS ALACRITY FEE: $114.49"
"8577","ACH ALACRITY"
"8578","PERSONAL CK#1721"
"8579","LESS TRADESPLUS FEES: $128.73 & $58.61"
"8582","FIRESERVICE CK#24170"
"8583","PAUL DAVIS CK#003845"
"8584","RR CK#88722"
"8585","LESS PREFERRED FEE: $181.44 CK#3649"
"8586","Used credit from SECC ACH 06/17/2021 with extra payment of J3888 - Inv 4663"
"8587","SETTLEMENT AGREEMENT AFTER $1500 PAS IS RECEIVED.. PAS FEE $432.67--SENDING EMAIL REGARDING PAS FEE..
SETTLEMENT AGREEMENT $3100.00 LESS FEE: $170.50"
"8588","DENIED CLAIM....RECD FUNDS OF $1500.00  LESS FEE: $92.45  EMAILED RC FOR RB
AGREED TO REDUCE TO SETTLEMENT AMOUNT OF $800.00 RECD ACH $800.00 LESS FEE: $44.00"
"8589","ACH ALACRITY"
"8590","PERSONAL CK#784
EMAIL ALL THE DOCS TO HER ADJUSTER W/HARTFORD"
"8592","ACH ALACRITY"
"8595","ALL CLAIMS CK#007218"
"8596","ACH ALACRITY"
"8597","JR CK#6021"
"8598","LESS PREFERRED FEE; $116.96 CK# 3649"
"8600","FRONTLINE CK#305441"
"8602","PARTIAL PAYMENT OF $900.00 LESS ALACRITY FEE..SEEKING RB OF $460.25
RECD ALACRITY ACH NO FEE.."
"8604","LESS TRADES PLUS FEE: $42.79"
"8605","LESS TRADES PLUS FEE: $76.04"
"8607","LESS TRADESPLUS FEE: $242.11"
"8608","FRONTLINE CK#282929"
"8609","LESS TRADES PLUS FEE: $97.66"
"8610","LESS PREFERRED FEE: $224.28 CK# 3818"
"8611","PERSONAL CK#004467"
"8613","Auto Club CK#859274"
"8615","UPC CK#185226"
"8617","UPC CK#183000"
"8619","LESS TRADESPLUS FEE: $72.34"
"8620","LESS PREFERRED FEE: $108.00 CK#3649"
"8623","LESS PREFERRED FEE: $138.02 CK# 3818"
"8625","FIRESERVICE CK#24170"
"8626","LESS PREFERRED FEE: $14.00 CK# 3818"
"8627","LESS ALACRITY FEE: $226.93"
"8628","UPC CK#183000"
"8629","ACH ALACRITY"
"8631","LESS ALACRITY FEE: $148.85"
"8632","PERSONAL CK#6747"
"8633","ACH ALACRITY..."
"8634","RESTORATION MGMT/SERVPRO CK#5035"
"8635","ALL CLAIMS CK#007218"
"8642","UPC CK# 5308562"
"8648","LESS TRADES PLUS FEE: $147.04"
"8649","ACH ALACRITY: DENIED CLAIM RECD PARTIAL PYMNT $1500 LESS FEE..SEEKING RB $1578.00=SETTLEMENT OF $800.00"
"8650","AGREED AMOUNT IS $207.79=EMAILED ROBIN FOR MORE INFO&RB.
Alacrity originally accessed a fee of $13.20 but after reviewing the pymt they over paid $32.15 so the fee is washed."
"8652","BUSINESS CK#2019 E&V HOLINGS CORPORATION"
"8658","LESS TRADESPLUS FEE: $11.15"
"8659","LESS PREFERRED FEE: $123.34 CK#3649"
"8661","ACH ALACRITY LESS FEE: $33.00"
"8665","LESS PREFERRED FEE: $70.70 CK#3649"
"8666","Frontline CK#134386"
"8667","PREFERRED CK#4180"
"8668","Frontline CK #301134"
"8671","ACH ALACRITY"
"8673","ACH ALACRITY LESS FEE: $41.49"
"8674","AAA CK#844646
Paid Nexxus fee 11/01"
"8677","LESS TRADES PLUS FEE: $73.81"
"8681","Alacrity ACH"
"8682","AAA CK#841845
Paid fees of 101.39 11/01"
"8683","Preferred ACH"
"8684","FRONTLINE CK#281382"
"8685","Progressive CK#13247094"
"8686","LESS SEDGWICK FEE: $48.00 ACH"
"8689","AAA CK#846396"
"8694","ACH ALACRITY"
"8695","LESS PREFERRED FEE: $134.16 CK#730"
"8696","LESS TRADES PLUS FEE: $62.69"
"8699","JR CK#6030"
"8700","LESS PREFERRED FEE: $227.04 CK# 3818"
"8704","LESS PREFERRED FEE: $36.00 CK# 3818"
"8707","ACH ALACRITY LESS FEE: $140.93"
"8710","LESS PREFERRED FEE: $218.40  CK# 3818"
"8712","FIRESERVICE CK#24223"
"8713","Progressive CK#13247094"
"8717","DENIED CLAIM..RECD PAS $1500.00 LESS FEE: 
SETTLEMENT FOR ADD'L $700.00
Alacrity ACH 02/28 $700.00 minus $38.50 fee"
"8718","ACH ALACRITY"
"8719","via qb"
"8720","ALL CLAIMS CK#007406"
"8722","LESS DCMG FEE: $103.51 CK#1375"
"8723","ACH ALACRITY..NO FEE"
"8727","LESS PREFERRED FEE: $60.48 CK# 3818"
"8733","VIA CC QB-ANA $1300.00
$500.00 RECD VIA PERSONAL CK#112"
"8736","ACH ALACRITY LESS FEE: $66.38"
"8738","VIA QB CC"
"8739","PAUL DAVIS CK#20308"
"8740","AI CK#0000680074"
"8744","settlement agreement to reduce to $3000.00
ACH ALACRITY LESS FEE: $165.00"
"8745","PERSONAL CK#3896"
"8746","VIA CC"
"8748","Preferred ACH"
"8753","EDISON CK#138910"
"8754","LESS TRADES PLUS FEE: $105.55"
"8755","ACH ALACRITY LESS FEE: $65.87"
"8756","ACH ALACRITY NO FEE"
"8760","Edison CK#145198"
"8763","Spreadsheet from SECC 9/28 showing credit $1782.50 for J10771 George Petropoulos (closed job), applied credit to this job instead."
"8766","UPC CK#184018"
"8767","UPC CK#183958"
"8769","ASI CK#13231638"
"8771","FRONTLINE CK#129839"
"8772","LESS ALACRITY FEE: $135.52"
"8773","PROGRESSIVE CK# 13244470"
"8775","ACH ALACRITY LESS FEE: $538.77"
"8776","UPC CK#1852"
"8777","ACH ALACRITY"
"8778","FRONTLINE CK#283057"
"8779","Rapid Response Team CK# 92532"
"8780","ST JOHN'S CHECK#0000983068"
"8781","VIA QB CC"
"8782","FRONTLINE CK#282163"
"8785","LESS TRADES PLUS FEE: $48.36"
"8786","Auto Club CK# 859272"
"8787","LESS TREDES PLUS FEE: $184.66"
"8789","LESS DCMG FEE: $33.00  CK#1410"
"8791","LESS TRADES PLUS FEE: $64.74"
"8792","Preferred ACH 12/02"
"8794","LESS TRADES PLUS FEE: $18.95"
"8795","LESS TRADES PLUS FEE: $255.95"
"8796","LESS TRADES PLUS FEE: $29.70"
"8797","COMBINED PAYMENT W/INV 7927
ACH ALACRITY LESS FEE: $33.00"
"8799","LESS TRADES PLUS FEE: $29.70"
"8800","911 RESTORATION CK#1522"
"8801","DENIED CLAIM RECD SPLIT PAYMENT OF $1500 BTWN 2 INVOICES: 8201 $900(LESS FEE) & 8636 $600(LESS FEE)"
"8802","DKI CK#1905"
"8803","ST Johns#0001013569"
"8805","Auto Club CK#859273"
"8806","911 RESTORATION CK#1522"
"8810","Alacrity originally accessed a fee of $26.53 but after reviewing the pymt they over paid $32.15 so the fee is washed."
"8811","LESS TRADES PLUS FEE: $29.70"
"8812","LESS TRADES PLUS FEE: $58.32"
"8813","UPC CK# 5308118"
"8815","LESS TRADES PLUS FEE: $63.64"
"8816","FRONTLINE CK#283595"
"8817","FL PENN CK#531578"
"8819","VETCOR CK#1799"
"8820","VETCOR CK#1646"
"8821","ALL CLAIMS CK#007342"
"8822","ALL CLAIMS CK#007342"
"8824","ACCUTECH CK#40009"
"8825","VETCOR CK#1646"
"8826","HOMEOWNERS CHOICE CK#295807"
"8827","LESS TRADES PLUS FEE: $42.72"
"8829","ACH PARTIAL PYMNT OF $920.88 FEE: $64.12  EMAILING FOR RB $269.40
ACH PARTIAL PYMNT OF $269.40 LESS FEE: $14.82"
"8830","ACH ALACRITY LESS FEE: $109.63"
"8833","LESS TRADES PLUS FEE: $22.28"
"8836","FL PENN CK#533562"
"8838","LESS PREFERRED FEE: $164.84CK# 3818"
"8839","UPC CK# 212204"
"8840","Used credit balance from 10/15"
"8842","Alacrity ACH"
"8843","AAA CK#853372"
"8844","LESS TRADES PLUS FEE: $71.96"
"8847","AMERICAN INTEGRITY CK#669751"
"8851","Universal #340189348"
"8855","LESS ALACRITY FEE: $104.22"
"8856","Received overpymt on J10446 ACH 11/05. Applied credit to this job. Discounted to match overpymt."
"8858","*9/7 RECD OVERPAYMENT FROM AAA CK#845306 $4459.50**CREDITED TO ACCT.."
"8864","ACH ALACRITY LESS FEE: $19.58"
"8865","per qb paid on 9/10/2021"
"8866","AAA CK#845305"
"8867","Settlement agreement to 2168.00

DENIED CLAIM..RECD FUNDS $1500.00 LESS FEE: $92.45 EMAILING FOR RB $1335.00
settlement to $668.00 less fee $36.74 $631.26"
"8868","FL PENN CK#533187"
"8870","USAA CK#0031998525"
"8872","Used credit from SECC ACH 06/17/2021 with extra payment of J3888 - Inv 4663"
"8873","ACH ALACRITY"
"8874","ALL CLAIMS CK# 007473"
"8875","PRN ACH"
"8876","LESS TRADES PLUS FEE: $540.08"
"8881","VETCOR CK#1799"
"8882","LESS TRADES PLUS FEE: $43.46"
"8884","ALL CLAIMS CK# 007473"
"8887","UPC CK# 206987"
"8888","Settlement agreement - 2200.00 - Universal stated that the tree did not fall on the fence.  3 payments of 733.33
11/22/2021 VIA QB CC..PAYMENT AGREEMENT..
12/21/2021 VIA QB CC PAYMENT AGREEMENT
01/19/2022 VIA QB CC PAYMENT AGREEMENT"
"8889","ACH ALACRITY LESS FEE: $69.73"
"8892","ACH ALACRITY"
"8903","PROGRESSIVE CK#222782"
"8906","ASI CK#0205047"
"8912","ASI CK#0213158"
"8913","ASO CL#0205068"
"8920","VIA QB"
"8925","PROGRESSIVE CK#222816"
"8929","PROGRESSIVE CK#223506"
"8936","ASI CK#229497"
"8937","LIGHTHOUSE CK#5088596"
"8940","Progressive CK#221676"
"8942","PROGRESSIVE CK#221154"
"8943","ASI CK#0207342"
"8945","SEDGWICK ACH"
"8947","ASI CK#226651"
"8952","Progressive CK# 221870"
"8953","Progressive CK# 221684"
"8955","PROGRESSIVE CK#223048"
"8957","UPC CK#185441...STILL OWE FOR NEW CAT CHARGE-APPROVED BY UPC..
UPC CK# 207696"
"8958","ASI CK#229266"
"8960","UPC CK#5242432"
"8961","Progressive CK#222578"
"8974","Progressive CK#221867"
"8979","ACH ALACRITY"
"8983","Progressive CK # 222094"
"8986","ASI CK#0204772"
"8987","ASI CK#0207374"
"8990","ASI CK#0204586"
"8991","PER QB PAYMENTS"
"8992","ASI CK# 226779"
"8996","ASI CK#231597"
"8999","LIGHTHOUSE CK#221390"
"9005","UPC ck 5326829 in full"
"9006","Rapid Response CK# 93833"
"9007","SECC ACH"
"9010","SECC ACH"
"9011","ASI CK#0204506"
"9013","Received check 490001219 for original estimate/invoice not the revised amount."
"9016","PROGRESSIVE CK#221129"
"9018","ASI CK#226666"
"9025","ASI CK#0204593"
"9029","CENTARUI CK#0010019722"
"9032","ASI CK#0204258"
"9036","LESS ALACRITY FEE: $194.22"
"9037","LESS ALACRITY FEE: $50.74"
"9038","PROGRESSIVE CK#221344"
"9041","PREFERRED CK#4367"
"9042","ASI CK#0204378"
"9043","PREFERRED CK#4367"
"9046","Preferred ACH 01/20"
"9048","ASI CK#0206515"
"9050","ASI CK#0206007"
"9053","UPC CK# 212258"
"9054","PREFERRED CK#4367"
"9055","UPC CK#5242815"
"9056","PREFERRED CK#4367"
"9057","Preferred ACH"
"9059","PREFERRED CK#4180"
"9062","HO PAID VIA PERSONAL CHECK #458-EMAILED PAID INVOICE & DOCS.."
"9064","PROGRESSIVE CK#224548"
"9067","UPC CK# 5309693"
"9068","ASI CK#0213455"
"9069","CENTAURI CK#0010015704"
"9072","PREFERRED CK#4367"
"9073","UPC CK#5271755"
"9075","ASI CK #226641"
"9076","UPC CK#5295375"
"9077","UPC CK# 5308224"
"9078","MAUAULLY ADJUSTED INVOICE..CHARGED TAX 22.80 BY ACCIDENT IN XACTIMATE - RECD CK#0204040 $1056.99 FROM UPC"
"9079","Progressive CK# 221720"
"9080","MARLON RECD PERSONAL CK#69895 $1000.00"
"9082","UPC CK#5238317"
"9084","UPC CK# 206716"
"9089","UPC ck 5273584 in full"
"9090","Progressive CK # 222072"
"9092","ADDED NOTE IN XACT AS RECD PARTIAL PYMNT $4287.39 CK#52400039LESS $59.55
UPC CK # 5268439"
"9093","ASI CK#0211638"
"9097","ASI CK#0205725"
"9099","PROGRESSIVE CK#221308"
"9100","DENIED CLAIM RECD $1261.11 LESS FEE EMAILED SEEKING RB OF $2441.34.
Received pymt from Alacrity less fee $13.14"
"9101","HOMESITE CK#0004127637"
"9106","UPC CK#5242569"
"9107","UPC CK#5310027"
"9108","PAYMENT FROM UPC $4938.99 LESS $42.01   CK#5244380"
"9114","UPC CK#5246901"
"9115","PROGRESSIVE CK#222774"
"9116","Progressive CK#221704"
"9117","DENIED CAT CLAIM RECD $1500.00 LESS FEES $92.45..SEEKING RB
RECD REMAINING BALANCE LESS FEE: $110.00"
"9127","PREFERRED CK#4180"
"9134","ACH ALACRITY LESS FEE: $165.77"
"9136","ACH ALACRITY LESS FEE: $202.45"
"9137","UPC CK#5241897"
"9140","PROGRESSIVE CK#220564"
"9142","ACH ALACRITY"
"9144","Bankers CK#0018092"
"9145","ACH"
"9147","Southern F. CK# 1186388"
"9150","ASI CK#229932"
"9151","ACH ALACRITY"
"9153","UPC CK# 5308731"
"9160","MORTGAGE CK #1256354 PAYABLE TO INSURED & KRUGER"
"9161","UPC CK# 5307928"
"9165","DCMG CK#1516"
"9168","SECC ACH"
"9169","UPC CK# 5310515"
"9173","ASI CK#0211423"
"9175","UPC CK#5292911"
"9176","ASI CK#0206942"
"9179","ASI CK#0206429"
"9182","ASI CK#0204610"
"9183","LIGHTHOUSE CK#445687"
"9184","ASI CK#0206426"
"9188","UPC CK# 5309257"
"9189","ASI CK#0205086"
"9192","PROGRESSIVE CK#221098"
"9193","MUCHACHO RECD PAYMENT ALREADY"
"9194","UPC CK# 5307680"
"9204","CENTAURI CK#0010019748"
"9205","01/11 - mg - UPC 5327096 in full"
"9206","ASI CK#0211544"
"9208","PAID VIA UPC CK#5256442. NOT UPDATED IN KRUGER"
"9209","UPC CK# 5308284"
"9210","UPC CK#5244719"
"9211","UPC CK#187804"
"9212","UPC CK#5243576

10/13/2021-RECD EFT FROM SEDGWICK TRANS #BI-160055 2000012208 $2576.00"
"9213","UPC CK# 5307813"
"9214","UPC CK#5296296"
"9215","UPC CK# 212253"
"9217","UPC CK# 5308066"
"9218","UPC CK#5310880"
"9223","UPC CK# 5322886"
"9225","UPC CK# 5310959"
"9226","rejection due to amount of sqft of tarp that was charged, carrier rejected as they requested charge base on the damaged only, missed rejection deadline..ok per nadal to reduce invoice.."
"9229","EFT SEDGWICK
10/25 RECD ADD'L PAYMENT FOR THE FEE FROM SEDGWICK"
"9230","ASI CK#0216076"
"9236","ASI CK#0205032"
"9239","UPC CK# 5308402"
"9241","DCMG CK#1516"
"9242","Lighthouse CK# 443927"
"9247","UPC CK#5309927"
"9251","UPC CK#5240731
fee 1993.46 for 2418.25

not billed for additional amount"
"9254","ACH SEDGWICK"
"9258","Progressive CK# 222592"
"9259","LIGHTHOUSE CK#436163"
"9261","AAA CK#846625"
"9263","Bankers CK#0018093"
"9265","ASI CK#0205070"
"9268","UPC CK#5310443"
"9269","1/11 - UPC CK 5325835 - IN FULL"
"9271","UPC CK#5237795"
"9276","UPC CK#5240611"
"9277","CENTAURI CK#0010013691"
"9278","ASI CK#0205147"
"9280","UPC CK#  5310410"
"9281","PER QUICKBOOKS"
"9285","ASI CK#0216762"
"9291","ASI CK#226507"
"9292","UPC CK# 5308067"
"9293","ACH SEDGWICK"
"9296","UPC CK#5241087"
"9297","ASI CK#0204678"
"9301","Progressive CK # 222567"
"9303","ACH ALACRITY"
"9309","ACH SEDGWICK"
"9312","ASI CK#0205238"
"9313","ACH ALACRITY"
"9316","CENTAURI CK#10021951"
"9317","Progressive CK#222579"
"9318","LIGHTHOUSE CK#416281"
"9323","UPC CK#5284770"
"9324","ASI CK#0204967"
"9325","Customer Amex"
"9326","ASI CK#0207053"
"9330","UPC CK#5239747"
"9332","ACH ALACRITY"
"9339","PROGRESSIVE CK#222687"
"9341","LIGHTHOUSE CK#443750"
"9345","ASI CK#0204246"
"9353","UPC CK# 5311086"
"9355","9/15 RECD CK#5237737 $4581.75 LESS THE APPROVED CAT FEE-MADE ADJUSTMENT SPOKE TO ADJUSTER 

paid  Sedgwick fee of $369.90 pm 4623.76
RECD ADD'L CK#5325607 $42.01"
"9372","LIGHTHOUSE CK#416198"
"9374","ASI CK#0204911"
"9376","UPC CK# 206711"
"9389","ASI CK#0205734"
"9393","UPC CK#5307592"
"9397","ASI CK#0208355"
"9403","Progressive CK# 222120"
"9404","UPC CK#5241983"
"9408","ASI CK#0215830"
"9411","ASI CKK#0205167"
"9417","LIGHTHOUSE CK#429840"
"9418","ACH SEDGWICK"
"9436","DCMG CK#1466"
"10106","ASI CK#0206271"
"10110","01/11 MG  UPC CK 5325442"
"10113","UPC CK# 5310848"
"10130","ASI CK#0208375"
"10133","UPC CK#5285099"
"10146","UPC CK# 5309486"
"10157","UPC CK#5265071"
"10161","UPC Check # 206862"
"10163","Centauri #0010019625"
"10165","UPC CK#0206798"
"10166","ASI CK#0204659"
"10168","ASI CK#0216113"
"10188","UPC CK# 5322889"
"10196","UPC CK#5242923"
"10198","UPC CK#5310436"
"10204","ACH ALACRITY"
"10207","UPC CHECK 5805.60"
"10245","VETCOR CK#1799"
"10249","ST JOHNS CK #985392"
"10254","VETCOR CK#1799"
"10258","UPC CK# 5322879"
"10297","Progressive CK#221874"
"10310","DCMG CK#1473"
"10317","VIA QB"
"10325","ASI CK#0204953"
"10330","CC QB"
"10335","ASI CK#0206363"
"10337","PREFERRED CK#4367"
"10342","PREFERRED CK#4180"
"10344","ASI CK#229512"
"10420","ACH ALACRITY LESS FEE: $147.05"
"10425","LESS ALACRITY  FEE: $133.59"
"10475","UPC CK# 5309245"
"10521","PAID ON 12/02 VIA ACH..NOT UPDATED IN KRUGER"
"10565","VIA QB CC ONLINE"
"10566","UPC CK#5303684"
"10567","UPC CK#0206797"
"10571","UPC CK# 206656"
"10575","UPC CK#5287198"
"10579","UPC CK# 5308767"
"10607","PREFERRED CK#4294"
"10611","CAT DENIED CLAIM..RECD FUNDS $500.00 LESS FEE
RECD $1500 PAS NO FEE..APPROVED BY M TO REDUCE $283.00 TO PAY INVOICE IN FULL.
Received second pymt PAS $283.00 less fee $15.57."
"10629","Preferred ACH 12/02"
"10637","ACH ALACRITY"
"10645","LEXINGTON CK#424610"
"10652","PREFERRED CK#4207"
"10694","ACH ALACRITY LESS FEE: $165.77"
"10705","PREFERRED CK#4180"
"10753","PREFERRED CK#4367"
"10761","Preferred ACH"
"10933","Preferred ACH 01/20"
"10970","PREFERRED CK#4367"
"10974","PREFERRED CK#4367"
"10999","PREFERRED CK#4207"
"11016","PRN CK#4450"
"11042","PREFERRED CK#4016"
"11043","PRN ACH"
"11093","PREFERRED CK#4367"
"11133","PRN CK#4450"
"11144","CODE BLUE VENDOR FEE-"
"11148","PREFERRED CK#4367"
"11162","ACH CODEBLUE"
"11166","ASI CK# 226667"
"11184","RECD OVERPAYMENT FROM UPC $4981.00 CK#5284930 .ORIGINAL INVOICE WAS FOR $3310.00 
This leaves a credit balance of $1671.00 that can be mailed back or used towards and tarp inspection...ADDED NOTE IN XACT TO THE ADJUSTER RYAN"
"11191","UPC CK# 5308699"
"11208","PROGRESSIVE CK#223656"
"11221","LESS TRADES PLUS FEE: $51.23"
"11247","ASI CK#0207250"
"11266","AS CK#0205224"
"11303","ACH"
"11325","UPC CK# 5308052"
"11386","ASI CK#0205870"
"11393","ASI CK#020611"
"11403","ASI CK#0204079"
"11541","Alacrity ACH"
"11548","UPC CK#5239196"
"11562","ADDED NOTE IN XACT AS RECD PARTIAL PAYMENT OF $6876.15 LESS $42.01 CK#5240041
UPC CK#5240042"
"11573","ASI CK#0204815"
"11583","Progressive - ck 227220 - 4049.99"
"11597","UPC CK# 5307991"
"11636","ACH ALACRITY LESS FEE: $206.30"
"11669","UPC CK#5204755"
"11679","LESS ALACRITY FEE: $162.17"
"11680","UPC CK# 5322752"
"11694","UPC CK#5244406 
Original amount 3,609.20"
